Date,Time,Temperature(C),Humidity(%RH)
2024-07-17,13:41,36.0,64.87
2024-07-17,13:42,35.97,65.02
2024-07-17,13:43,35.93,65.16
2024-07-17,13:44,35.9,65.3
2024-07-17,13:45,35.86,65.44
2024-07-17,13:46,35.82,65.59
2024-07-17,13:47,36.01,65.49
2024-07-17,13:48,36.02,65.28
2024-07-17,13:49,36.04,65.07
2024-07-17,13:50,36.06,64.85
2024-07-17,13:51,36.08,64.64
2024-07-17,13:52,36.09,64.43
2024-07-17,13:53,36.11,64.21
2024-07-17,13:54,36.13,64.0
2024-07-17,13:55,36.15,63.79
2024-07-17,13:56,36.17,63.57
2024-07-17,13:57,36.14,63.56
2024-07-17,13:58,36.12,63.69
2024-07-17,13:59,36.09,63.83
2024-07-17,14:00,36.06,63.97
2024-07-17,14:01,36.03,64.11
2024-07-17,14:02,36.0,64.24
2024-07-17,14:03,35.97,64.38
2024-07-17,14:04,35.94,64.52
2024-07-17,14:05,35.91,64.66
2024-07-17,14:06,35.88,64.8
2024-07-17,14:07,36.01,65.22
2024-07-17,14:08,36.04,65.04
2024-07-17,14:09,36.08,64.86
2024-07-17,14:10,36.12,64.68
2024-07-17,14:11,36.16,64.5
2024-07-17,14:12,36.19,64.32
2024-07-17,14:13,36.23,64.14
2024-07-17,14:14,36.27,63.96
2024-07-17,14:15,36.31,63.78
2024-07-17,14:16,36.35,63.59
2024-07-17,14:17,35.91,63.45
2024-07-17,14:18,35.97,63.7
2024-07-17,14:19,36.04,63.96
2024-07-17,14:20,36.11,64.22
2024-07-17,14:21,36.17,64.48
2024-07-17,14:22,36.24,64.73
2024-07-17,14:23,36.31,64.99
2024-07-17,14:24,36.37,65.25
2024-07-17,14:25,36.44,65.51
2024-07-17,14:26,36.51,65.77
2024-07-17,14:27,36.51,66.32
2024-07-17,14:28,36.43,66.1
2024-07-17,14:29,36.35,65.88
2024-07-17,14:30,36.26,65.65
2024-07-17,14:31,36.18,65.43
2024-07-17,14:32,36.09,65.2
2024-07-17,14:33,36.01,64.98
2024-07-17,14:34,35.92,64.75
2024-07-17,14:35,35.84,64.53
2024-07-17,14:36,35.75,64.3
2024-07-17,14:37,35.75,66.37
2024-07-17,14:38,35.71,66.57
2024-07-17,14:39,35.66,66.77
2024-07-17,14:40,35.61,66.98
2024-07-17,14:41,35.56,67.18
2024-07-17,14:42,35.52,67.38
2024-07-17,14:43,35.47,67.59
2024-07-17,14:44,35.42,67.79
2024-07-17,14:45,35.37,67.99
2024-07-17,14:46,35.32,68.2
2024-07-17,14:47,35.26,68.26
2024-07-17,14:48,35.35,67.99
2024-07-17,14:49,35.45,67.72
2024-07-17,14:50,35.55,67.44
2024-07-17,14:51,35.65,67.17
2024-07-17,14:52,35.74,66.89
2024-07-17,14:53,35.84,66.62
2024-07-17,14:54,35.94,66.34
2024-07-17,14:55,36.04,66.07
2024-07-17,14:56,36.14,65.79
2024-07-17,14:57,36.14,66.01
2024-07-17,14:58,36.18,65.79
2024-07-17,14:59,36.22,65.56
2024-07-17,15:00,36.26,65.33
2024-07-17,15:01,36.3,65.1
2024-07-17,15:02,36.34,64.87
2024-07-17,15:03,36.38,64.64
2024-07-17,15:04,36.42,64.41
2024-07-17,15:05,36.46,64.18
2024-07-17,15:06,36.51,63.95
2024-07-17,15:07,36.25,65.34
2024-07-17,15:08,36.4,64.73
2024-07-17,15:09,36.55,64.11
2024-07-17,15:10,36.7,63.49
2024-07-17,15:11,36.85,62.88
2024-07-17,15:12,37.0,62.26
2024-07-17,15:13,37.15,61.64
2024-07-17,15:14,37.3,61.03
2024-07-17,15:15,37.45,60.41
2024-07-17,15:16,37.6,59.79
2024-07-17,15:17,37.61,60.23
2024-07-17,15:18,37.51,60.6
2024-07-17,15:19,37.41,60.98
2024-07-17,15:20,37.31,61.35
2024-07-17,15:21,37.21,61.73
2024-07-17,15:22,37.1,62.1
2024-07-17,15:23,37.0,62.48
2024-07-17,15:24,36.9,62.85
2024-07-17,15:25,36.8,63.23
2024-07-17,15:26,36.69,63.61
2024-07-17,15:27,36.63,64.71
2024-07-17,15:28,36.73,64.36
2024-07-17,15:29,36.84,64.0
2024-07-17,15:30,36.95,63.65
2024-07-17,15:31,37.06,63.29
2024-07-17,15:32,37.16,62.94
2024-07-17,15:33,37.27,62.58
2024-07-17,15:34,37.38,62.23
2024-07-17,15:35,37.49,61.87
2024-07-17,15:36,37.6,61.51
2024-07-17,15:37,37.12,62.35
2024-07-17,15:38,37.37,61.47
2024-07-17,15:39,37.62,60.58
2024-07-17,15:40,37.87,59.69
2024-07-17,15:41,38.12,58.8
2024-07-17,15:42,38.37,57.91
2024-07-17,15:43,38.62,57.02
2024-07-17,15:44,38.87,56.13
2024-07-17,15:45,39.12,55.24
2024-07-17,15:46,39.37,54.35
2024-07-17,15:47,38.87,55.25
2024-07-17,15:48,38.79,55.58
2024-07-17,15:49,38.71,55.91
2024-07-17,15:50,38.63,56.24
2024-07-17,15:51,38.55,56.57
2024-07-17,15:52,38.46,56.9
2024-07-17,15:53,38.38,57.23
2024-07-17,15:54,38.3,57.56
2024-07-17,15:55,38.22,57.89
2024-07-17,15:56,38.13,58.23
2024-07-17,15:57,38.0,58.3
2024-07-17,15:58,37.96,58.49
2024-07-17,15:59,37.91,58.68
2024-07-17,16:00,37.87,58.87
2024-07-17,16:01,37.82,59.06
2024-07-17,16:02,37.78,59.25
2024-07-17,16:03,37.73,59.44
2024-07-17,16:04,37.69,59.63
2024-07-17,16:05,37.64,59.82
2024-07-17,16:06,37.59,60.02
2024-07-17,16:07,37.57,58.69
2024-07-17,16:08,37.48,59.04
2024-07-17,16:09,37.39,59.39
2024-07-17,16:10,37.3,59.74
2024-07-17,16:11,37.21,60.09
2024-07-17,16:12,37.12,60.45
2024-07-17,16:13,37.03,60.8
2024-07-17,16:14,36.94,61.15
2024-07-17,16:15,36.85,61.5
2024-07-17,16:16,36.75,61.86
2024-07-17,16:17,36.25,62.0
2024-07-17,16:18,36.31,62.26
2024-07-17,16:19,36.38,62.52
2024-07-17,16:20,36.45,62.79
2024-07-17,16:21,36.52,63.05
2024-07-17,16:22,36.59,63.31
2024-07-17,16:23,36.66,63.58
2024-07-17,16:24,36.73,63.84
2024-07-17,16:25,36.8,64.1
2024-07-17,16:26,36.87,64.37
2024-07-17,16:27,36.38,62.14
2024-07-17,16:28,36.51,61.87
2024-07-17,16:29,36.65,61.59
2024-07-17,16:30,36.79,61.31
2024-07-17,16:31,36.93,61.03
2024-07-17,16:32,37.07,60.76
2024-07-17,16:33,37.21,60.48
2024-07-17,16:34,37.35,60.2
2024-07-17,16:35,37.49,59.92
2024-07-17,16:36,37.63,59.64
2024-07-17,16:37,37.68,57.26
2024-07-17,16:38,37.79,56.96
2024-07-17,16:39,37.91,56.66
2024-07-17,16:40,38.03,56.36
2024-07-17,16:41,38.15,56.06
2024-07-17,16:42,38.27,55.76
2024-07-17,16:43,38.39,55.46
2024-07-17,16:44,38.51,55.16
2024-07-17,16:45,38.63,54.86
2024-07-17,16:46,38.75,54.56
2024-07-17,16:47,38.62,54.95
2024-07-17,16:48,38.53,55.5
2024-07-17,16:49,38.43,56.06
2024-07-17,16:50,38.33,56.61
2024-07-17,16:51,38.24,57.17
2024-07-17,16:52,38.14,57.72
2024-07-17,16:53,38.04,58.28
2024-07-17,16:54,37.95,58.83
2024-07-17,16:55,37.85,59.39
2024-07-17,16:56,37.75,59.95
2024-07-17,16:57,37.68,58.78
2024-07-17,16:58,37.72,58.65
2024-07-17,16:59,37.76,58.51
2024-07-17,17:00,37.8,58.37
2024-07-17,17:01,37.84,58.23
2024-07-17,17:02,37.89,58.1
2024-07-17,17:03,37.93,57.96
2024-07-17,17:04,37.97,57.82
2024-07-17,17:05,38.01,57.68
2024-07-17,17:06,38.06,57.54
2024-07-17,17:07,38.0,58.49
2024-07-17,17:08,38.02,58.35
2024-07-17,17:09,38.05,58.2
2024-07-17,17:10,38.08,58.06
2024-07-17,17:11,38.1,57.91
2024-07-17,17:12,38.13,57.77
2024-07-17,17:13,38.16,57.62
2024-07-17,17:14,38.18,57.48
2024-07-17,17:15,38.21,57.33
2024-07-17,17:16,38.24,57.18
2024-07-17,17:17,38.18,58.52
2024-07-17,17:18,38.16,58.17
2024-07-17,17:19,38.14,57.82
2024-07-17,17:20,38.12,57.47
2024-07-17,17:21,38.1,57.12
2024-07-17,17:22,38.08,56.77
2024-07-17,17:23,38.06,56.42
2024-07-17,17:24,38.04,56.07
2024-07-17,17:25,38.02,55.72
2024-07-17,17:26,38.0,55.36
2024-07-17,17:27,38.17,57.56
2024-07-17,17:28,38.12,57.4
2024-07-17,17:29,38.07,57.24
2024-07-17,17:30,38.01,57.07
2024-07-17,17:31,37.96,56.91
2024-07-17,17:32,37.9,56.74
2024-07-17,17:33,37.85,56.58
2024-07-17,17:34,37.79,56.41
2024-07-17,17:35,37.74,56.25
2024-07-17,17:36,37.68,56.08
2024-07-17,17:37,38.0,57.14
2024-07-17,17:38,37.98,57.04
2024-07-17,17:39,37.95,56.94
2024-07-17,17:40,37.92,56.84
2024-07-17,17:41,37.89,56.74
2024-07-17,17:42,37.87,56.64
2024-07-17,17:43,37.84,56.54
2024-07-17,17:44,37.81,56.44
2024-07-17,17:45,37.78,56.34
2024-07-17,17:46,37.75,56.24
2024-07-17,17:47,38.13,55.81
2024-07-17,17:48,38.08,56.04
2024-07-17,17:49,38.03,56.27
2024-07-17,17:50,37.98,56.5
2024-07-17,17:51,37.93,56.73
2024-07-17,17:52,37.88,56.97
2024-07-17,17:53,37.83,57.2
2024-07-17,17:54,37.78,57.43
2024-07-17,17:55,37.73,57.66
2024-07-17,17:56,37.68,57.9
2024-07-17,17:57,37.85,58.16
2024-07-17,17:58,37.77,58.27
2024-07-17,17:59,37.69,58.38
2024-07-17,18:00,37.61,58.5
2024-07-17,18:01,37.53,58.61
2024-07-17,18:02,37.45,58.72
2024-07-17,18:03,37.37,58.84
2024-07-17,18:04,37.29,58.95
2024-07-17,18:05,37.21,59.06
2024-07-17,18:06,37.12,59.18
2024-07-17,18:07,37.11,59.18
2024-07-17,18:08,37.06,59.36
2024-07-17,18:09,37.01,59.54
2024-07-17,18:10,36.95,59.72
2024-07-17,18:11,36.9,59.9
2024-07-17,18:12,36.85,60.09
2024-07-17,18:13,36.79,60.27
2024-07-17,18:14,36.74,60.45
2024-07-17,18:15,36.69,60.63
2024-07-17,18:16,36.63,60.82
2024-07-17,18:17,36.41,61.34
2024-07-17,18:18,36.46,61.25
2024-07-17,18:19,36.51,61.15
2024-07-17,18:20,36.56,61.05
2024-07-17,18:21,36.61,60.96
2024-07-17,18:22,36.67,60.86
2024-07-17,18:23,36.72,60.76
2024-07-17,18:24,36.77,60.67
2024-07-17,18:25,36.82,60.57
2024-07-17,18:26,36.88,60.47
2024-07-17,18:27,36.64,60.38
2024-07-17,18:28,36.68,60.25
2024-07-17,18:29,36.72,60.12
2024-07-17,18:30,36.76,59.99
2024-07-17,18:31,36.8,59.86
2024-07-17,18:32,36.84,59.73
2024-07-17,18:33,36.88,59.6
2024-07-17,18:34,36.92,59.47
2024-07-17,18:35,36.96,59.34
2024-07-17,18:36,37.01,59.21
2024-07-17,18:37,37.01,59.18
2024-07-17,18:38,36.99,59.22
2024-07-17,18:39,36.97,59.27
2024-07-17,18:40,36.95,59.32
2024-07-17,18:41,36.93,59.36
2024-07-17,18:42,36.91,59.41
2024-07-17,18:43,36.89,59.46
2024-07-17,18:44,36.87,59.5
2024-07-17,18:45,36.85,59.55
2024-07-17,18:46,36.82,59.6
2024-07-17,18:47,37.07,60.17
2024-07-17,18:48,37.04,60.05
2024-07-17,18:49,37.0,59.92
2024-07-17,18:50,36.97,59.79
2024-07-17,18:51,36.93,59.66
2024-07-17,18:52,36.9,59.54
2024-07-17,18:53,36.86,59.41
2024-07-17,18:54,36.83,59.28
2024-07-17,18:55,36.79,59.15
2024-07-17,18:56,36.75,59.02
2024-07-17,18:57,36.75,60.29
2024-07-17,18:58,36.77,60.11
2024-07-17,18:59,36.8,59.93
2024-07-17,19:00,36.83,59.75
2024-07-17,19:01,36.86,59.57
2024-07-17,19:02,36.89,59.38
2024-07-17,19:03,36.92,59.2
2024-07-17,19:04,36.95,59.02
2024-07-17,19:05,36.98,58.84
2024-07-17,19:06,37.01,58.65
2024-07-17,19:07,36.94,59.39
2024-07-17,19:08,36.91,59.62
2024-07-17,19:09,36.88,59.85
2024-07-17,19:10,36.85,60.09
2024-07-17,19:11,36.82,60.32
2024-07-17,19:12,36.79,60.55
2024-07-17,19:13,36.76,60.79
2024-07-17,19:14,36.73,61.02
2024-07-17,19:15,36.7,61.25
2024-07-17,19:16,36.66,61.49
2024-07-17,19:17,36.75,61.12
2024-07-17,19:18,36.71,61.29
2024-07-17,19:19,36.67,61.46
2024-07-17,19:20,36.63,61.63
2024-07-17,19:21,36.59,61.8
2024-07-17,19:22,36.55,61.97
2024-07-17,19:23,36.51,62.14
2024-07-17,19:24,36.47,62.31
2024-07-17,19:25,36.43,62.48
2024-07-17,19:26,36.38,62.66
2024-07-17,19:27,36.63,61.99
2024-07-17,19:28,36.59,62.09
2024-07-17,19:29,36.54,62.19
2024-07-17,19:30,36.49,62.29
2024-07-17,19:31,36.44,62.39
2024-07-17,19:32,36.39,62.49
2024-07-17,19:33,36.34,62.59
2024-07-17,19:34,36.29,62.69
2024-07-17,19:35,36.24,62.79
2024-07-17,19:36,36.19,62.9
2024-07-17,19:37,36.17,62.26
2024-07-17,19:38,36.16,62.2
2024-07-17,19:39,36.14,62.14
2024-07-17,19:40,36.12,62.08
2024-07-17,19:41,36.1,62.02
2024-07-17,19:42,36.09,61.95
2024-07-17,19:43,36.07,61.89
2024-07-17,19:44,36.05,61.83
2024-07-17,19:45,36.03,61.77
2024-07-17,19:46,36.01,61.7
2024-07-17,19:47,36.07,62.26
2024-07-17,19:48,36.05,62.39
2024-07-17,19:49,36.03,62.52
2024-07-17,19:50,36.01,62.65
2024-07-17,19:51,35.99,62.78
2024-07-17,19:52,35.96,62.92
2024-07-17,19:53,35.94,63.05
2024-07-17,19:54,35.92,63.18
2024-07-17,19:55,35.9,63.31
2024-07-17,19:56,35.87,63.45
2024-07-17,19:57,35.91,63.47
2024-07-17,19:58,35.9,63.5
2024-07-17,19:59,35.88,63.54
2024-07-17,20:00,35.86,63.58
2024-07-17,20:01,35.84,63.62
2024-07-17,20:02,35.83,63.65
2024-07-17,20:03,35.81,63.69
2024-07-17,20:04,35.79,63.73
2024-07-17,20:05,35.77,63.77
2024-07-17,20:06,35.75,63.81
2024-07-17,20:07,35.88,63.85
2024-07-17,20:08,35.86,63.89
2024-07-17,20:09,35.83,63.94
2024-07-17,20:10,35.8,63.99
2024-07-17,20:11,35.78,64.03
2024-07-17,20:12,35.75,64.08
2024-07-17,20:13,35.72,64.13
2024-07-17,20:14,35.7,64.17
2024-07-17,20:15,35.67,64.22
2024-07-17,20:16,35.64,64.27
2024-07-17,20:17,35.64,64.2
2024-07-17,20:18,35.62,64.25
2024-07-17,20:19,35.59,64.3
2024-07-17,20:20,35.56,64.36
2024-07-17,20:21,35.53,64.41
2024-07-17,20:22,35.51,64.47
2024-07-17,20:23,35.48,64.52
2024-07-17,20:24,35.45,64.58
2024-07-17,20:25,35.42,64.63
2024-07-17,20:26,35.39,64.69
2024-07-17,20:27,35.51,64.5
2024-07-17,20:28,35.48,64.54
2024-07-17,20:29,35.44,64.59
2024-07-17,20:30,35.41,64.64
2024-07-17,20:31,35.37,64.69
2024-07-17,20:32,35.34,64.73
2024-07-17,20:33,35.3,64.78
2024-07-17,20:34,35.27,64.83
2024-07-17,20:35,35.23,64.88
2024-07-17,20:36,35.19,64.93
2024-07-17,20:37,35.27,65.67
2024-07-17,20:38,35.26,65.6
2024-07-17,20:39,35.24,65.52
2024-07-17,20:40,35.22,65.44
2024-07-17,20:41,35.2,65.36
2024-07-17,20:42,35.19,65.28
2024-07-17,20:43,35.17,65.2
2024-07-17,20:44,35.15,65.12
2024-07-17,20:45,35.13,65.04
2024-07-17,20:46,35.11,64.96
2024-07-17,20:47,35.02,65.65
2024-07-17,20:48,35.03,65.94
2024-07-17,20:49,35.04,66.24
2024-07-17,20:50,35.06,66.54
2024-07-17,20:51,35.07,66.84
2024-07-17,20:52,35.09,67.14
2024-07-17,20:53,35.1,67.44
2024-07-17,20:54,35.12,67.74
2024-07-17,20:55,35.13,68.04
2024-07-17,20:56,35.15,68.34
2024-07-17,20:57,35.11,68.65
2024-07-17,20:58,35.08,68.6
2024-07-17,20:59,35.05,68.55
2024-07-17,21:00,35.01,68.5
2024-07-17,21:01,34.98,68.45
2024-07-17,21:02,34.95,68.4
2024-07-17,21:03,34.91,68.35
2024-07-17,21:04,34.88,68.3
2024-07-17,21:05,34.85,68.25
2024-07-17,21:06,34.81,68.19
2024-07-17,21:07,34.86,68.45
2024-07-17,21:08,34.84,68.41
2024-07-17,21:09,34.82,68.37
2024-07-17,21:10,34.79,68.33
2024-07-17,21:11,34.77,68.29
2024-07-17,21:12,34.74,68.24
2024-07-17,21:13,34.72,68.2
2024-07-17,21:14,34.69,68.16
2024-07-17,21:15,34.67,68.12
2024-07-17,21:16,34.64,68.07
2024-07-17,21:17,34.7,68.15
2024-07-17,21:18,34.68,68.18
2024-07-17,21:19,34.66,68.22
2024-07-17,21:20,34.64,68.25
2024-07-17,21:21,34.62,68.29
2024-07-17,21:22,34.6,68.32
2024-07-17,21:23,34.58,68.36
2024-07-17,21:24,34.56,68.39
2024-07-17,21:25,34.54,68.43
2024-07-17,21:26,34.52,68.47
2024-07-17,21:27,34.7,68.36
2024-07-17,21:28,34.68,68.4
2024-07-17,21:29,34.66,68.45
2024-07-17,21:30,34.63,68.49
2024-07-17,21:31,34.61,68.54
2024-07-17,21:32,34.59,68.58
2024-07-17,21:33,34.56,68.63
2024-07-17,21:34,34.54,68.67
2024-07-17,21:35,34.52,68.72
2024-07-17,21:36,34.49,68.77
2024-07-17,21:37,34.64,68.79
2024-07-17,21:38,34.62,68.83
2024-07-17,21:39,34.6,68.88
2024-07-17,21:40,34.57,68.93
2024-07-17,21:41,34.55,68.98
2024-07-17,21:42,34.52,69.03
2024-07-17,21:43,34.5,69.08
2024-07-17,21:44,34.47,69.13
2024-07-17,21:45,34.45,69.18
2024-07-17,21:46,34.42,69.23
2024-07-17,21:47,34.64,69.05
2024-07-17,21:48,34.6,69.09
2024-07-17,21:49,34.56,69.13
2024-07-17,21:50,34.52,69.17
2024-07-17,21:51,34.48,69.21
2024-07-17,21:52,34.43,69.25
2024-07-17,21:53,34.39,69.29
2024-07-17,21:54,34.35,69.33
2024-07-17,21:55,34.31,69.37
2024-07-17,21:56,34.26,69.41
2024-07-17,21:57,34.52,69.5
2024-07-17,21:58,34.49,69.52
2024-07-17,21:59,34.45,69.55
2024-07-17,22:00,34.42,69.58
2024-07-17,22:01,34.38,69.61
2024-07-17,22:02,34.35,69.64
2024-07-17,22:03,34.31,69.67
2024-07-17,22:04,34.28,69.7
2024-07-17,22:05,34.24,69.73
2024-07-17,22:06,34.2,69.76
2024-07-17,22:07,34.52,69.55
2024-07-17,22:08,34.49,69.58
2024-07-17,22:09,34.45,69.62
2024-07-17,22:10,34.42,69.66
2024-07-17,22:11,34.38,69.7
2024-07-17,22:12,34.35,69.73
2024-07-17,22:13,34.31,69.77
2024-07-17,22:14,34.28,69.81
2024-07-17,22:15,34.24,69.85
2024-07-17,22:16,34.2,69.89
2024-07-17,22:17,34.4,69.82
2024-07-17,22:18,34.38,69.86
2024-07-17,22:19,34.35,69.9
2024-07-17,22:20,34.32,69.95
2024-07-17,22:21,34.29,69.99
2024-07-17,22:22,34.27,70.03
2024-07-17,22:23,34.24,70.08
2024-07-17,22:24,34.21,70.12
2024-07-17,22:25,34.18,70.16
2024-07-17,22:26,34.15,70.21
2024-07-17,22:27,34.14,70.14
2024-07-17,22:28,34.16,70.17
2024-07-17,22:29,34.18,70.2
2024-07-17,22:30,34.2,70.23
2024-07-17,22:31,34.22,70.26
2024-07-17,22:32,34.24,70.29
2024-07-17,22:33,34.26,70.32
2024-07-17,22:34,34.28,70.35
2024-07-17,22:35,34.3,70.38
2024-07-17,22:36,34.33,70.42
2024-07-17,22:37,34.14,70.55
2024-07-17,22:38,34.15,70.6
2024-07-17,22:39,34.16,70.65
2024-07-17,22:40,34.18,70.7
2024-07-17,22:41,34.19,70.75
2024-07-17,22:42,34.2,70.8
2024-07-17,22:43,34.22,70.85
2024-07-17,22:44,34.23,70.9
2024-07-17,22:45,34.24,70.95
2024-07-17,22:46,34.26,71.01
2024-07-17,22:47,34.25,71.08
2024-07-17,22:48,34.24,71.12
2024-07-17,22:49,34.22,71.16
2024-07-17,22:50,34.2,71.2
2024-07-17,22:51,34.18,71.24
2024-07-17,22:52,34.16,71.29
2024-07-17,22:53,34.14,71.33
2024-07-17,22:54,34.12,71.37
2024-07-17,22:55,34.1,71.41
2024-07-17,22:56,34.08,71.46
2024-07-17,22:57,34.2,71.47
2024-07-17,22:58,34.18,71.5
2024-07-17,22:59,34.16,71.54
2024-07-17,23:00,34.14,71.58
2024-07-17,23:01,34.12,71.61
2024-07-17,23:02,34.1,71.65
2024-07-17,23:03,34.08,71.69
2024-07-17,23:04,34.06,71.72
2024-07-17,23:05,34.04,71.76
2024-07-17,23:06,34.02,71.8
2024-07-17,23:07,33.95,71.79
2024-07-17,23:08,33.97,71.8
2024-07-17,23:09,33.99,71.82
2024-07-17,23:10,34.01,71.84
2024-07-17,23:11,34.03,71.86
2024-07-17,23:12,34.05,71.88
2024-07-17,23:13,34.07,71.9
2024-07-17,23:14,34.09,71.92
2024-07-17,23:15,34.11,71.94
2024-07-17,23:16,34.14,71.96
2024-07-17,23:17,34.14,71.92
2024-07-17,23:18,34.12,71.95
2024-07-17,23:19,34.09,71.98
2024-07-17,23:20,34.06,72.01
2024-07-17,23:21,34.03,72.04
2024-07-17,23:22,34.0,72.07
2024-07-17,23:23,33.97,72.1
2024-07-17,23:24,33.94,72.13
2024-07-17,23:25,33.91,72.16
2024-07-17,23:26,33.88,72.19
2024-07-17,23:27,33.89,72.08
2024-07-17,23:28,33.91,72.11
2024-07-17,23:29,33.94,72.15
2024-07-17,23:30,33.97,72.19
2024-07-17,23:31,34.0,72.22
2024-07-17,23:32,34.02,72.26
2024-07-17,23:33,34.05,72.3
2024-07-17,23:34,34.08,72.33
2024-07-17,23:35,34.11,72.37
2024-07-17,23:36,34.14,72.41
2024-07-17,23:37,34.08,72.43
2024-07-17,23:38,34.05,72.61
2024-07-17,23:39,34.01,72.79
2024-07-17,23:40,33.98,72.97
2024-07-17,23:41,33.94,73.15
2024-07-17,23:42,33.91,73.33
2024-07-17,23:43,33.87,73.51
2024-07-17,23:44,33.84,73.69
2024-07-17,23:45,33.8,73.87
2024-07-17,23:46,33.76,74.06
2024-07-17,23:47,33.89,73.64
2024-07-17,23:48,33.87,73.6
2024-07-17,23:49,33.85,73.55
2024-07-17,23:50,33.83,73.5
2024-07-17,23:51,33.81,73.45
2024-07-17,23:52,33.79,73.41
2024-07-17,23:53,33.77,73.36
2024-07-17,23:54,33.75,73.31
2024-07-17,23:55,33.73,73.26
2024-07-17,23:56,33.7,73.21
2024-07-17,23:57,33.87,73.06
2024-07-17,23:58,33.85,73.18
2024-07-17,23:59,33.82,73.3
2024-07-18,00:00,33.79,73.42
2024-07-18,00:01,33.77,73.54
2024-07-18,00:02,33.74,73.66
2024-07-18,00:03,33.71,73.78
2024-07-18,00:04,33.69,73.9
2024-07-18,00:05,33.66,74.02
2024-07-18,00:06,33.63,74.14
2024-07-18,00:07,33.77,73.48
2024-07-18,00:08,33.75,73.45
2024-07-18,00:09,33.73,73.42
2024-07-18,00:10,33.71,73.39
2024-07-18,00:11,33.69,73.36
2024-07-18,00:12,33.67,73.32
2024-07-18,00:13,33.65,73.29
2024-07-18,00:14,33.63,73.26
2024-07-18,00:15,33.61,73.23
2024-07-18,00:16,33.59,73.19
2024-07-18,00:17,33.6,73.42
2024-07-18,00:18,33.61,73.44
2024-07-18,00:19,33.63,73.47
2024-07-18,00:20,33.65,73.49
2024-07-18,00:21,33.67,73.52
2024-07-18,00:22,33.68,73.54
2024-07-18,00:23,33.7,73.57
2024-07-18,00:24,33.72,73.59
2024-07-18,00:25,33.74,73.62
2024-07-18,00:26,33.76,73.65
2024-07-18,00:27,33.47,73.49
2024-07-18,00:28,33.49,73.61
2024-07-18,00:29,33.51,73.73
2024-07-18,00:30,33.53,73.85
2024-07-18,00:31,33.55,73.97
2024-07-18,00:32,33.58,74.09
2024-07-18,00:33,33.6,74.21
2024-07-18,00:34,33.62,74.33
2024-07-18,00:35,33.64,74.45
2024-07-18,00:36,33.67,74.57
2024-07-18,00:37,33.76,75.32
2024-07-18,00:38,33.74,75.26
2024-07-18,00:39,33.71,75.2
2024-07-18,00:40,33.69,75.14
2024-07-18,00:41,33.66,75.08
2024-07-18,00:42,33.64,75.02
2024-07-18,00:43,33.61,74.96
2024-07-18,00:44,33.59,74.9
2024-07-18,00:45,33.56,74.84
2024-07-18,00:46,33.53,74.78
2024-07-18,00:47,33.55,74.66
2024-07-18,00:48,33.56,74.64
2024-07-18,00:49,33.57,74.62
2024-07-18,00:50,33.58,74.59
2024-07-18,00:51,33.59,74.57
2024-07-18,00:52,33.61,74.54
2024-07-18,00:53,33.62,74.52
2024-07-18,00:54,33.63,74.49
2024-07-18,00:55,33.64,74.47
2024-07-18,00:56,33.66,74.44
2024-07-18,00:57,33.59,74.47
2024-07-18,00:58,33.57,74.5
2024-07-18,00:59,33.55,74.54
2024-07-18,01:00,33.53,74.58
2024-07-18,01:01,33.51,74.62
2024-07-18,01:02,33.49,74.66
2024-07-18,01:03,33.47,74.7
2024-07-18,01:04,33.45,74.74
2024-07-18,01:05,33.43,74.78
2024-07-18,01:06,33.4,74.82
2024-07-18,01:07,33.62,74.63
2024-07-18,01:08,33.6,74.66
2024-07-18,01:09,33.58,74.69
2024-07-18,01:10,33.55,74.72
2024-07-18,01:11,33.53,74.75
2024-07-18,01:12,33.5,74.79
2024-07-18,01:13,33.48,74.82
2024-07-18,01:14,33.45,74.85
2024-07-18,01:15,33.43,74.88
2024-07-18,01:16,33.4,74.92
2024-07-18,01:17,33.4,74.69
2024-07-18,01:18,33.42,74.72
2024-07-18,01:19,33.45,74.75
2024-07-18,01:20,33.47,74.78
2024-07-18,01:21,33.5,74.81
2024-07-18,01:22,33.52,74.84
2024-07-18,01:23,33.55,74.87
2024-07-18,01:24,33.57,74.9
2024-07-18,01:25,33.6,74.93
2024-07-18,01:26,33.63,74.97
2024-07-18,01:27,33.4,74.78
2024-07-18,01:28,33.42,74.81
2024-07-18,01:29,33.44,74.84
2024-07-18,01:30,33.46,74.88
2024-07-18,01:31,33.48,74.91
2024-07-18,01:32,33.5,74.95
2024-07-18,01:33,33.52,74.98
2024-07-18,01:34,33.54,75.02
2024-07-18,01:35,33.56,75.05
2024-07-18,01:36,33.59,75.09
2024-07-18,01:37,33.33,75.06
2024-07-18,01:38,33.35,75.09
2024-07-18,01:39,33.37,75.13
2024-07-18,01:40,33.39,75.17
2024-07-18,01:41,33.41,75.2
2024-07-18,01:42,33.43,75.24
2024-07-18,01:43,33.45,75.28
2024-07-18,01:44,33.47,75.31
2024-07-18,01:45,33.49,75.35
2024-07-18,01:46,33.52,75.39
2024-07-18,01:47,33.52,75.32
2024-07-18,01:48,33.51,75.34
2024-07-18,01:49,33.5,75.36
2024-07-18,01:50,33.48,75.39
2024-07-18,01:51,33.47,75.41
2024-07-18,01:52,33.46,75.44
2024-07-18,01:53,33.44,75.46
2024-07-18,01:54,33.43,75.49
2024-07-18,01:55,33.42,75.51
